filename,direction,eeg_1_mean,eeg_1_std_dev,eeg_1_variance,eeg_1_skewness,eeg_1_kurtosis,eeg_1_entropy,eeg_1_ptp_amplitude,eeg_1_hjorth_activity,eeg_1_hjorth_mobility,eeg_1_hjorth_complexity,eeg_1_dominant_freq,eeg_1_mean_freq,eeg_1_median_freq,eeg_1_freq_std,eeg_1_psd_total_power,eeg_1_psd_mean,eeg_1_psd_max,eeg_2_mean,eeg_2_std_dev,eeg_2_variance,eeg_2_skewness,eeg_2_kurtosis,eeg_2_entropy,eeg_2_ptp_amplitude,eeg_2_hjorth_activity,eeg_2_hjorth_mobility,eeg_2_hjorth_complexity,eeg_2_dominant_freq,eeg_2_mean_freq,eeg_2_median_freq,eeg_2_freq_std,eeg_2_psd_total_power,eeg_2_psd_mean,eeg_2_psd_max,eeg_3_mean,eeg_3_std_dev,eeg_3_variance,eeg_3_skewness,eeg_3_kurtosis,eeg_3_entropy,eeg_3_ptp_amplitude,eeg_3_hjorth_activity,eeg_3_hjorth_mobility,eeg_3_hjorth_complexity,eeg_3_dominant_freq,eeg_3_mean_freq,eeg_3_median_freq,eeg_3_freq_std,eeg_3_psd_total_power,eeg_3_psd_mean,eeg_3_psd_max,eeg_4_mean,eeg_4_std_dev,eeg_4_variance,eeg_4_skewness,eeg_4_kurtosis,eeg_4_entropy,eeg_4_ptp_amplitude,eeg_4_hjorth_activity,eeg_4_hjorth_mobility,eeg_4_hjorth_complexity,eeg_4_dominant_freq,eeg_4_mean_freq,eeg_4_median_freq,eeg_4_freq_std,eeg_4_psd_total_power,eeg_4_psd_mean,eeg_4_psd_max
scrolling_down_20_1_brian_cleaned.csv,1,827.0157371745922,70.72288531274177,5001.726506959225,-0.10052232582498834,1.5998715903081004,0.2152254207832517,758.8203521692235,5001.101291145855,0.5661024224147551,0.7165562336336948,0,2564.330712734942,23.40073840382303,74196.18086263178,5108.566270134194,39.60128891576895,1374.0074028058268,800.5415597545425,9.312912837444326,86.73034551783532,0.06220343719840053,1.8410623691104062,1.0974825310585254,95.53799690541314,86.71950422464559,0.31602679488176155,0.5579686095606793,0,1162.9671895821546,3.098968322108765,71598.01376088333,88.90709459864121,0.6892022837103969,16.834548941034196,824.6233587066835,69.54276904671286,4836.196726684445,-0.1430615010180499,1.2872348276506056,0.25191125217406957,647.557885596456,4835.59220209361,0.5234594818139574,0.6843533287625054,0,2872.94261104267,24.95520439654607,73962.56085458331,5017.526941595231,38.895557686784734,904.3095192900961,825.9457739871781,53.69393076883337,2883.038201408271,-0.6966867235447954,15.869483487619895,0.19830094158833456,748.3272180582594,2882.677821633095,0.24151822301310016,0.32615440330550555,0,2184.2994921760064,20.49833226302562,73998.5245179914,3077.001597355161,23.85272556089272,1183.5816965950723
scrolling_down_20_1_emily_cleaned.csv,1,797.2113224918926,57.37253525453422,3291.6078015327716,0.4518540390110644,9.318653527170772,0.1595136016829352,970.9813771418234,3291.19635055758,0.278716662803991,0.42832751927719115,0,2758.0664593475403,15.134547001563796,71435.913810103,3506.5511227815764,27.182566843268035,926.1679016422122,399.8262508003449,288.65549248852466,83321.99334379272,-0.3927018158769282,0.6874366060976773,0.0862760849184217,2359.652899550796,83311.57809462475,0.3545340827542179,0.6010907681521734,0,10230.37535201196,91.59920667961933,42903.61629917024,82545.37704198372,639.886643736308,12644.45939406587,589.289689968373,120.30368674122751,14472.977043531399,-0.5444638694278866,8.238384056271418,0.10937079776860928,1608.4412106405935,14471.167921400956,0.3256408462391924,0.49936958784129826,0,4788.07854552464,33.97676948450707,53581.175396189865,15247.786272673784,118.19989358661849,3447.8524493976265,803.6066095624283,52.76036178707147,2783.6557759026714,1.1670437604592083,13.819954676730983,0.18474560412167684,813.7392283516102,2783.307818930684,0.25950791209505325,0.4249770782982916,0,2655.7928505065643,30.3221165192154,71982.51100334033,2821.743690008746,21.873982093091055,553.7126628174613
scrolling_down_20_1_friend_cleaned.csv,1,814.8405743338677,70.12300300442823,4917.23555035905,-0.06771035465123851,0.754018927755117,0.27513266166174677,593.7318525855185,4916.620895915255,0.5467340019363724,0.6960974032886509,0,2619.284370638218,91.17228013238069,73103.99174599859,4924.432300134574,38.17389379949282,1180.4712913573364,818.5480631009835,11.106974009610013,123.36487165015234,-0.3948099916615764,3.8288966836195053,0.9718446217586175,111.63319583826205,123.34945104119606,0.2702828556730124,0.4844336442918258,0,1220.846006915895,3.286406397121372,73209.72465107832,129.02798507612934,1.000216938574646,28.82085957602401,824.0214827778835,7.957527000357335,63.322235961416006,0.08449140262802499,0.10714696106592791,1.87416555126325,53.74087065833635,63.314320681920826,0.340691271314649,0.6079085848025,0,1146.929850557977,2.212849950742563,73697.23399910645,65.68159547845495,0.5091596548717439,8.465008679246038,776.0303862987532,83.56276056212519,6982.734952763066,-0.15866237725994567,2.74762088350323,0.19866493763695814,843.5578202045406,6981.862110893971,0.4008403242226178,0.5172080749688105,0,3033.645064409541,100.55109185630185,69745.51726227479,7312.656467727635,56.687259439749106,2038.1850453728146
scrolling_down_20_1_jimmy_cleaned.csv,1,813.6930560180729,22.38822151310765,501.23246251997614,-3.02341483627545,39.09550661789961,0.3115603343809627,379.32768098767156,501.16980846216114,0.15371225809325592,0.31015789976510166,0,1431.256898809519,1.1127222954420655,72792.38955724392,483.7046482794545,3.749648436274841,193.4948050043365,813.5655008349321,6.25050629798313,39.06882898112677,-0.12032529630270226,0.8111062922549932,1.7393234468726144,53.81202803707913,39.06394537750413,0.24864237269294168,0.4727939238151887,0,1036.7143392405987,3.659572879772013,72762.27269768436,40.27805032647436,0.31223294826724307,9.821386683548111,808.7195463181113,5.9673312511184164,35.60904226057448,0.03755560019781528,1.1708534299087852,1.6974133763843924,54.19210763124374,35.604591130291915,0.2407348183846531,0.45811393074360196,0,1020.6617811307597,3.659397865082572,72328.84295378542,37.06255308749488,0.28730661308135563,8.436937961590951,807.6491977748656,21.717091316296965,471.63205524038113,-3.1257619347057704,41.172648930667435,0.32501770874509445,361.5699415430478,471.57310123347605,0.1388690228883121,0.28951294501554387,0,1378.8744513159502,4.307505977302122,72251.29136138986,451.1155773504313,3.4970199794607075,190.13110994204203
scrolling_down_20_1_mom_cleaned.csv,1,823.4950468049769,42.93297006910904,1843.2399189550126,0.24266748934755453,0.7660306442185179,0.36874070964783,404.69904302875716,1843.0095139651435,0.5097848631909953,0.6601135640461345,0,2101.9658228007215,23.39416781678151,73725.69804817143,1944.3487798710364,15.07247116179098,373.94530156736573,796.4503033733104,110.2109277653823,12146.448598906314,0.96049926327415,10.63796551967638,0.1236451392543155,1368.6847583736462,12144.93029283145,0.08200817881892403,0.19008233935503407,0,2868.171222798088,7.047160664441128,71858.1778375076,13857.400016916603,107.42170555749304,5572.787741932676,759.3698749633357,295.0937064597864,87080.29559217457,1.526899029014975,11.161413777082517,0.06005106614867781,3151.5367330850213,87069.41055522555,0.08894443819840062,0.2473210443355619,0,6894.8426578784865,22.216027032340367,72540.72845773993,93170.759716144,722.253951287938,36668.145031281594,813.3693137541264,39.37375772394533,1550.2927973039446,0.2112789704431249,1.0439718449879871,0.3708469116174886,395.97965545993077,1550.0990107042815,0.4912002480714637,0.639864545468666,0,2046.0145010711246,26.67517316100624,72806.39904020737,1627.4992389006484,12.616273169772468,327.99674116500455
scrolling_down_20_1_sophia_cleaned.csv,1,787.4629016196828,53.15224409237658,2825.1610520555805,-0.4508161783161617,6.043221179420865,0.2615955743298964,577.002568084417,2824.8079069240734,0.19664001660752548,0.31587312076820034,0,2322.263618063497,13.376452366950954,70554.85898477817,3065.536344362157,23.763847630714395,1039.2919046090833,778.0970107839315,126.87799423486335,16098.025421062019,0.10755499014463117,9.641045891524396,0.09453640694346079,1802.4079655601333,16096.013167884385,0.11668466592819732,0.26466546670463154,0,3827.211628683391,4.8894030726268864,70410.22810657171,17643.783944834664,136.7735189522067,5793.946812069179,572.126036524228,222.73280755194318,49609.90355997095,0.17237241102587753,3.467127046334168,0.09149019828515721,2123.7526911399027,49603.70232202596,0.21909013530624202,0.34925134929899415,0,7040.075978227261,73.822221432621,54460.0088335319,54068.8205349025,419.13814368141476,16891.143391537444,762.4881631856829,71.1892767862696,5067.913129352105,0.04799519507534387,3.337340906790911,0.20721362161377668,784.4399166595506,5067.279640210936,0.1801615969856916,0.33068051890880973,0,2848.936327746804,24.20514184827337,68436.30170390816,5426.626633914038,42.06687313111658,1585.5183394821138
scrolling_down_20_2_brian_cleaned.csv,1,813.0482274834264,61.706676135902114,3807.7138797411117,0.17934444830719462,-0.2768802187265784,0.40521538192670903,393.75879348817364,3807.237915506144,0.5506913335951608,0.7013949173235666,0,2378.2353708125643,67.86593296643078,72891.57195147185,4018.0029389415386,31.14730960419797,977.9668992681429,804.6081558051347,9.536222456607614,90.93953874190736,0.11329148120137766,0.3544266883467655,1.4538185990734727,72.803000933715,90.92817129956462,0.32713446737382945,0.5754334992461669,0,1179.0510292879933,4.541477138391666,71961.7366323649,92.86009675630136,0.7198457112891579,17.05188778435415,800.1426612941182,14.949833917786108,223.49753416938796,0.17338100283436172,0.3652574634802903,0.9437727285843392,126.078716221278,223.4695969776168,0.4453875524335917,0.6130573931367214,0,1354.8517742500128,8.5772832635344,71566.6008751869,231.37759139576139,1.7936247395020262,40.510535355803384,807.1979269800272,48.78429086345094,2379.9070350497827,0.07464221690334803,3.296597437817324,0.33503948081806423,449.0867658470453,2379.6095466704014,0.23150368129124105,0.319026968739252,0,2051.400943059155,20.799136273280613,72300.5987327284,2532.0880036098324,19.62858917527002,925.7998842855375
scrolling_down_20_2_emily_cleaned.csv,1,804.5827387016786,88.32582249249313,7801.450918975404,0.13033567332143053,17.699570162693842,0.12715161696139637,1245.5799692406324,7800.475737610533,0.14859085538088485,0.2539222083580049,0,2952.8098188583303,11.855826872396923,72336.10293213264,8537.809020115012,66.1845660474032,3452.7277186885613,429.1616914294062,465.7984565328647,216968.20210839904,0.28150986013792334,3.7865429479103536,0.04131661083492622,5255.141886067186,216941.08108313548,0.3677128947194596,0.5757344810032892,0,16594.61221007311,215.48525189667743,54162.5844415383,216297.07941996527,1676.7215458912037,30446.726881386887,665.9351468845002,134.76990243961112,18162.926603582295,0.00625032783005806,0.6371937274154016,0.1625294740944055,1120.770132571798,18160.656237756848,0.3867759750405997,0.5668499360626821,0,5539.291191994559,48.14831336487115,60517.42279576183,19201.972414159754,148.85249933457175,3410.5720577822285,790.6833998688585,79.55875160486173,6329.594956924089,-0.027938948600293133,18.450681778902737,0.1381355462152784,1109.1625157011636,6328.803757554473,0.12952476509495436,0.24333984478901338,0,2628.87585594745,11.117078468315302,71029.29925333537,6836.2700229391485,52.99434126309417,2839.422616351874
scrolling_down_20_2_friend_cleaned.csv,1,815.9177763890422,45.01042865542788,2025.9386877453635,0.30342808931995713,0.6702102781190238,0.3414090367608101,441.58411653679605,2025.6854454093952,0.5240098619202159,0.6689612176988481,0,2077.0850935041444,12.865291285373715,73059.33029872866,2079.5539160895864,16.12057299294253,437.59176132147485,806.5406580453171,8.574903175443952,73.52896446823877,-0.1359191926781116,1.851857868303946,1.1789823249654416,86.78487449580484,73.51977334768024,0.30955223748892474,0.5446488945239664,0,1140.7752505015221,2.954167876970066,72134.24606007892,73.82575647336272,0.572292685840021,13.773724040220552,809.6111058236277,7.3438673376451,53.93238747293052,-0.008031931633274637,0.42711550716602087,1.7916468907176821,54.91474724710747,53.92564592449641,0.317162609162329,0.5729797107551498,0,1101.9081125696919,1.7368601653205678,72408.41349637836,54.81779635915717,0.42494415782292383,7.091142354095611,790.760989736673,46.6663366699341,2177.7469781916357,-0.5756895313907112,5.7300595196202675,0.26507833556282684,567.3194902244002,2177.4747598193617,0.2937898419051966,0.39739853059560637,0,2160.0443257179545,12.747274845003389,70817.91828135069,2236.254100228359,17.33530310254542,695.0726178381644
scrolling_down_20_2_jimmy_cleaned.csv,1,810.9893816284244,12.169495931382059,148.0966312239245,-3.7814571645120347,58.42123452091293,0.40318786532162765,264.2129119503636,148.0781191450215,0.16752760389007157,0.3518640455726263,0,1178.0751963204584,6.049704198900013,72535.6945282625,133.6024283564889,1.0356777391975884,38.14633981111928,808.6109189510418,5.068364345966991,25.688317143469405,-0.0813053018834222,0.7051194111033925,1.9571272470149352,44.78776608672126,25.68510610382647,0.27203079475782915,0.5092719192974968,0,999.810796598522,2.6327393878824235,72318.86894299871,26.13345298392757,0.2025849068521517,4.440555441713806,808.7605283737264,5.1699284818840265,26.72816050779568,-0.04782229145572246,1.1267177731961544,1.857947498558733,47.463394387635276,26.7248194877322,0.27815505240047966,0.5297495862804306,0,1006.2832246711548,3.311598798853535,72332.21917424105,25.924522866962683,0.20096529354234638,3.657716590051366,802.3087245023046,12.236872324147006,149.74104427747494,-4.220731560479375,57.78074020366658,0.4143642588250761,260.41146564643134,149.72232664694025,0.1983533117753709,0.39443176213464537,0,1206.4712223973056,1.8934950889583568,71758.8776466217,137.80375576560297,1.0682461687256044,27.151102045182824
