filename,direction,eeg_1_mean,eeg_1_std_dev,eeg_1_variance,eeg_1_skewness,eeg_1_kurtosis,eeg_1_dominant_freq,eeg_1_mean_freq,eeg_1_median_freq,eeg_1_freq_std,eeg_2_mean,eeg_2_std_dev,eeg_2_variance,eeg_2_skewness,eeg_2_kurtosis,eeg_2_dominant_freq,eeg_2_mean_freq,eeg_2_median_freq,eeg_2_freq_std,eeg_3_mean,eeg_3_std_dev,eeg_3_variance,eeg_3_skewness,eeg_3_kurtosis,eeg_3_dominant_freq,eeg_3_mean_freq,eeg_3_median_freq,eeg_3_freq_std,eeg_4_mean,eeg_4_std_dev,eeg_4_variance,eeg_4_skewness,eeg_4_kurtosis,eeg_4_dominant_freq,eeg_4_mean_freq,eeg_4_median_freq,eeg_4_freq_std
scrolling_down_20_1_jimmy_cleaned.csv,1,813.6930560181553,22.38822151318611,501.2324625234893,-3.0234148363962596,39.09550661838836,0,1431.2568988181606,1.1127222955407579,72792.3895572513,813.5655008347809,6.250506297940264,39.0688289805909,-0.12032529629228841,0.811106292236043,0,1036.7143392415346,3.659572879376335,72762.2726976708,808.719546318043,5.967331251036693,35.60904225959915,0.03755560018155889,1.1708534299021744,0,1020.6617811302392,3.6593978646942174,72328.84295377925,807.6491977746764,21.71709131618715,471.6320552356114,-3.125761934756759,41.17264893086021,0,1378.8744513185504,4.307505978380452,72251.29136137261
