filename,direction,eeg_1_mean,eeg_1_std_dev,eeg_1_variance,eeg_1_skewness,eeg_1_kurtosis,eeg_1_dominant_freq,eeg_1_mean_freq,eeg_1_median_freq,eeg_1_freq_std,eeg_2_mean,eeg_2_std_dev,eeg_2_variance,eeg_2_skewness,eeg_2_kurtosis,eeg_2_dominant_freq,eeg_2_mean_freq,eeg_2_median_freq,eeg_2_freq_std,eeg_3_mean,eeg_3_std_dev,eeg_3_variance,eeg_3_skewness,eeg_3_kurtosis,eeg_3_dominant_freq,eeg_3_mean_freq,eeg_3_median_freq,eeg_3_freq_std,eeg_4_mean,eeg_4_std_dev,eeg_4_variance,eeg_4_skewness,eeg_4_kurtosis,eeg_4_dominant_freq,eeg_4_mean_freq,eeg_4_median_freq,eeg_4_freq_std
scrolling_down_20_1_jimmy_cleaned.csv,1,813.6930560181,22.3882215131,501.23246252,-3.0234148363,39.0955066179,0,1431.2568988095,1.1127222954,72792.3895572439,813.5655008349,6.250506298,39.0688289811,-0.12032529630000001,0.8111062923,0,1036.7143392406,3.6595728798,72762.2726976844,808.7195463181,5.9673312511,35.6090422606,0.037555600200000004,1.1708534299,0,1020.6617811308,3.6593978651,72328.8429537854,807.6491977749,21.7170913163,471.6320552404,-3.1257619347,41.1726489307,0,1378.874451316,4.3075059773,72251.2913613899
scrolling_up_20_7_jimmy_cleaned.csv,0,803.5702752955,10.5677883157,111.6781498854,0.1464541918,1.817273652,0,1183.7593840128,1.8818722643,71869.9765267051,803.7832265737,5.3745426982,28.8857092152,-0.0148766889,0.7677296178,0,1009.511786964,3.6225292077,71887.0763441523,805.0833918594,6.4771648456,41.9536644371,0.134628569,1.8598715984,0,1034.5944826981,3.1009977162,72003.7453498141,801.4993055339,10.5632854748,111.5830000211,-0.011654503600000001,2.1746256442,0,1179.1154981274,2.5642084611,71684.8054557539
scrolling_up_20_2_emily_cleaned.csv,0,815.0185692235,45.5405259319,2073.9395021586,0.6619220642,3.99445868,0,2174.9337981906,3.1638778417,72978.7726019328,606.3927119906,228.3710442417,52153.333848036,-0.0330393675,-0.0663407802,0,8633.7112954,67.9039401529,57309.0788266647,785.971467337,114.5369515905,13118.7132796439,-0.1357925349,0.49687554980000004,0,5110.2741391837,35.3162999079,70857.821484218,806.0592669846,44.4220754788,1973.3207898414,0.7225525951,5.6744417629,0,2158.3950419944,13.3077167715,72173.2516863
scrolling_down_20_1_emily_cleaned.csv,1,797.2113224919,57.3725352545,3291.6078015328,0.45185403900000004,9.3186535272,0,2758.0664593475,15.1345470016,71435.913810103,399.8262508003,288.6554924885,83321.9933437927,-0.39270181590000003,0.6874366061,0,10230.375352012,91.5992066796,42903.6162991702,589.2896899684,120.3036867412,14472.9770435314,-0.5444638694,8.2383840563,0,4788.0785455246,33.9767694845,53581.1753961899,803.6066095624,52.7603617871,2783.6557759027,1.1670437605,13.8199546767,0,2655.7928505066,30.3221165192,71982.5110033403
scrolling_down_20_1_brian_cleaned.csv,1,827.0157371746,70.7228853127,5001.7265069592,-0.1005223258,1.5998715903,0,2564.3307127349,23.4007384038,74196.1808626318,800.5415597545,9.3129128374,86.7303455178,0.0622034372,1.8410623690999999,0,1162.9671895822,3.0989683221,71598.0137608833,824.6233587067,69.5427690467,4836.1967266844,-0.143061501,1.2872348277,0,2872.9426110427,24.9552043965,73962.5608545833,825.9457739872,53.6939307688,2883.0382014083,-0.6966867235,15.8694834876,0,2184.299492176,20.498332263,73998.5245179914
scrolling_up_20_19_brian_cleaned.csv,0,804.4775566988,29.8399886846,890.4249246944,-0.0450461809,2.3229864685,0,1729.3611236975,51.0509515845,71983.3656682763,798.0157907877,5.493007478,30.1731311536,1.0185531599,8.183491101,0,1002.9526840734,10.1943382038,71371.346208136,803.0493346074,14.1832891698,201.1656916738,-0.5500906463,14.7223763352,0,1255.1875346219,14.0897978752,71827.1501531855,801.7459294111,33.1946457177,1101.884504326,-1.4777145662,18.9825892448,0,1818.2666201063,68.1547030566,71748.7293494946
scrolling_down_20_14_friend_cleaned.csv,1,802.8860716772,19.568007306,382.906909928,0.3811738418,6.0739140471,0,1429.2141156799,33.4831397742,71819.4164006473,803.7192241527,8.0181616576,64.2909163678,0.16404410260000002,0.7917472519000001,0,1136.8168667819,6.5995041814,71881.4206915298,801.5407504861,5.8473381015,34.1913628731,0.2803286003,1.9622765678,0,1036.6850339114,3.5293886818,71686.3960481426,800.8484945985,18.0443274703,325.5977538539,0.4401561728,8.1816052998,0,1361.1149380413,10.9790810215,71635.3147055555
scrolling_up_20_1_friend_cleaned.csv,0,803.8229126133,16.2756574683,264.8970260241,0.5505326993,2.2536963319,0,1357.6995620623,18.7696077706,71898.0233521558,804.2448274329,5.1592787716,26.6181574427,-0.037080146,0.39024759810000004,0,1013.3330759787,2.3239316601,71928.18650807,802.8320266526,4.7886406656,22.9310794246,-0.0605246132,0.2437429513,0,996.3394127645,1.5259150826,71801.8442495183,801.8468473683,45.2121761991,2044.1408766556,-2.1482758458,26.3770230659,0,1971.7695183923,0.8167340522000001,71806.1984853288
scrolling_up_20_3_jimmy_cleaned.csv,0,803.1022007713,14.9155347845,222.4731779082,-3.1362936514,39.2413520309,0,1201.8599133526,2.4623946522,71833.9770217984,804.14623551,4.0792185361,16.6400238651,-0.0052896171,0.7868921098,0,962.1133506353,0.5886374716,71919.516030982,804.2662536203,4.2648668768,18.1890894769,-0.1356367486,0.9259044890000001,0,960.413436278,0.5153003535,71930.3604485418,807.3758636105,11.1171518619,123.5910655205,0.2577442875,3.397169663,0,1176.5505266396,5.3555929809,72211.1529815016
scrolling_up_20_13_brian_cleaned.csv,0,809.9663415271,35.7778023402,1280.0511402944,0.23254091070000002,2.3237021252,0,1875.0460304747,26.2033569237,72491.9797405794,805.3164618426,8.008430704,64.1349623402,0.0414572789,3.5176792466,0,1104.3007411814,2.684571462,72024.7899348195,800.3960837783,14.46278678,209.1722014433,-0.7912862003000001,7.0755684636,0,1336.3876615475,5.8207950774,71588.8145165018,808.1180496431,31.1777833364,972.05417377,0.10087274040000001,7.4323792404,0,1697.3297824124,5.7095976349,72314.1257999921
