timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731014653.6346793,807.5792777185245,807.44761258888,806.0440969054252,801.7626690211265
1731014653.647001,806.4220290658388,807.6555207255507,806.762724794648,801.5713648891787
1731014653.6536698,806.0126090724425,807.7099945585279,807.2642514405164,800.9236071309247
1731014653.6573591,806.7430172465919,807.450265417664,807.2212824482718,799.853042544108
1731014653.6612823,808.4074584803985,806.8437837834578,806.3173696248929,798.9296529073123
1731014653.6626668,810.2172660201578,806.1547608871991,804.5310110388041,798.7749489198306
1731014653.6652057,811.1735554060133,805.8890730133023,802.2743839393362,799.4230016563573
1731014653.669129,810.6805111643556,806.4469457432289,800.1886250933152,800.1015025756753
1731014653.6701782,809.0581522727771,807.7622082357187,798.7464189541838,799.7326252883787
1731014653.6726604,807.6074096401235,809.3014481505013,798.0202208538285,797.8741579871293
1731014653.673052,808.1279748206795,810.4846997232913,797.8059686223274,795.3803305241604
1731014653.6769753,812.0882464753059,811.1681258621841,797.9203201624622,794.1438100341803
1731014653.6783323,819.8003691541935,811.7316878130745,798.3228144535265,795.9096453262996
1731014653.6808984,829.9688376991694,812.6627870997403,798.9505964583797,800.9172905168904
1731014653.6848216,839.9298163426527,814.0109863509095,799.5327881759063,807.4143097805317
1731014653.6887448,846.6873723219512,815.2505928018301,799.7166674836146,812.554160763063
1731014653.6916509,848.3741170352913,815.733547028748,799.4625541948337,814.154750030813
1731014653.692668,845.2797087975944,815.3303217830387,799.2588552011592,812.0725989202463
1731014653.693998,839.6636750044154,814.609537114111,799.7941862396284,808.1802212977077
1731014653.6965911,834.3905205244773,814.316856577637,801.2975183961785,804.9826387177634
1731014653.7005143,831.3721508200997,814.641358423672,803.2061987902982,803.9342849868809
1731014653.7044375,830.9445380315412,815.0409978808376,804.5778602425937,804.6891020308043
1731014653.7056437,832.4224311741634,814.8570923396956,804.9064333176631,805.7193754732003
1731014653.708361,835.0149174484379,814.0999885011142,804.544301277728,805.6674670692081
1731014653.709664,838.1261697865566,813.560695692078,804.309727053363,804.3343858965587
1731014653.7106414,840.9435008018336,814.083858016706,804.6878469236386,802.6564851874404
1731014653.712284,842.1344108243222,815.713618001669,805.4235051428955,801.8849158135857
1731014653.7162073,840.3908301605325,817.5652070040519,805.8602354094091,802.7108626802271
1731014653.7201304,835.5335067278836,818.5458092717138,805.6173482056795,804.9312292338788
1731014653.7240536,829.0514774339155,818.2220427653955,804.9264700644073,807.6946368770566
1731014653.7253294,823.2943598179999,817.0392053094644,804.3851482854036,809.9601091298592
1731014653.7279768,819.8135199720848,815.7711468300876,804.4785792525433,810.8534135792672
1731014653.729632,818.2645443571531,814.7931767214022,805.3338497706242,809.9123706718066
1731014653.7319,816.8384477890755,813.8514979868203,806.7856754299393,807.3157203923902
1731014653.7358234,813.7876516008215,812.4693539746628,808.484798869689,803.9707832869557
1731014653.7397466,808.6778826027286,810.545416116723,809.8720921818633,801.190645524377
1731014653.7409952,802.4405300855258,808.5725384602522,810.1861466035432,799.9857884773542
1731014653.7411091,796.542728483021,807.2853547247614,808.7736319890955,800.4767658450592
1731014653.7436695,792.2665076227935,807.0651182450711,805.6438094186656,801.9768197123294
1731014653.7475927,790.5921431995986,807.6371111032933,801.8048999404405,803.7053424138277
1731014653.7486224,792.2657292829412,808.3207398208074,798.9395467981693,805.4448539516663
1731014653.751516,797.4272947050845,808.590527739305,798.4936545229707,807.4729314649112
1731014653.7554393,804.9009390722757,808.437560014345,800.79831887366,809.841508684053
1731014653.7566607,812.0252933231969,808.230681643261,804.8810783287245,811.8048640349294
1731014653.7593625,815.7418678546901,808.258460777537,809.0997330835629,812.126706059915
1731014653.763286,814.524140651098,808.4192673791295,812.1178647237255,810.1259509981464
1731014653.7672093,809.665796274784,808.3454294032534,813.5413585212092,806.499293302931
1731014653.7676127,804.620480646393,807.7968193491926,813.8522636021283,803.0467647974792
1731014653.7711322,802.582417453552,806.9068112286324,813.8071998428012,801.3962150808152
1731014653.7723265,804.0692130121741,806.0537999465686,813.8099106248254,801.7577714736896
1731014653.7750554,806.4436505139648,805.5323551611198,813.7104533478886,802.7524508118133
1731014653.7765746,805.8293582616109,805.3741222681996,813.1154119878511,802.4558431902894
1731014653.7789786,799.9769190237978,805.4615823606971,811.9083724885184,799.8138830440213
1731014653.7829018,789.9259862623584,805.7455512440873,810.5475105763473,795.3529544910174
1731014653.7866032,779.3235310319498,806.2784407272135,809.8849412362988,790.7313426786158
1731014653.7868247,772.0697997291421,806.9971371972158,810.5921801574415,787.5756819153336
1731014653.7879922,770.0779575142909,807.4931603208984,812.5657966366298,786.505541069081
1731014653.790748,772.5948202165115,807.0806297196017,814.760068057484,786.9922753087001
1731014653.7946715,777.2306862392873,805.2226732889438,815.6725290922222,788.0111280147673
1731014653.7985947,781.7041630206216,802.0247032505015,814.271023318916,788.8917246667143
1731014653.802518,785.0768692999301,798.383742837333,810.7665192799985,789.7349351982625
1731014653.803658,787.8728370446754,795.6212401052102,806.6293631430478,791.1788308630117
1731014653.8055935,791.3298178509968,794.8110147877458,803.7168107056356,793.7793724195866
1731014653.8064413,796.4864365656982,796.2198903998657,803.0421971873076,797.4816014068103
1731014653.8103642,803.658415429786,799.1809133098819,804.067502347239,801.5250852604528
1731014653.81204,812.3794534471207,802.4451788879927,805.1040330145004,804.8124025427627
1731014653.8142874,821.5532956580159,804.8042723864148,804.6022822592361,806.4954974333302
1731014653.8182106,829.6240276721845,805.6589552035315,802.3927843092315,806.446748693731
1731014653.8193235,834.8416419040751,805.2587270777735,799.9102612601768,805.3719488450178
1731014653.822134,835.7972753516879,804.5100654762804,799.1766700827782,804.4879540759969
1731014653.8245842,832.1462799903758,804.4570994002415,801.2707590201028,804.8706802286514
1731014653.8260572,825.0566923563645,805.6882712285159,805.4219618788605,806.7796929710886
1731014653.8299804,816.8703233786442,807.9681568531672,809.4183483859816,809.3898329291983
1731014653.8339036,809.9609692443836,810.3083716499069,811.0548478775922,811.203253131837
1731014653.8349893,805.4672750380282,811.4747192955388,809.5842706308486,810.9458017348496
1731014653.8378267,802.7907725722314,810.6703309023032,806.1348424663227,808.3263821558184
1731014653.84175,800.1982306285979,808.009169145884,802.8285230633193,804.1101652406215
1731014653.8435748,796.032446098048,804.5054752950299,801.2925972005032,799.5280741713424
1731014653.845673,789.6633181579922,801.5778765755146,801.6662105574914,795.5789848863658
1731014653.8475056,781.6394032670966,800.327366948808,802.7613872244592,792.7674944042003
1731014653.8495965,773.1367273638318,800.9698762642121,803.1239991457161,791.3242418963167
1731014653.8506548,765.2302296016771,802.7440441014877,802.0952292707433,791.5009157865971
1731014653.8535197,758.5068456721034,804.3756647691597,800.0885291359052,793.5230858459817
1731014653.8574429,753.1837297307518,804.8388542430241,798.0191266499521,797.1706550386058
1731014653.861366,749.4709710769001,803.9177421463326,796.5095766183701,801.3856536406015
1731014653.8625653,747.7562687635227,802.1753436760413,795.5754794183486,804.4274262033497
1731014653.8652892,748.4218978970839,800.3780415938702,794.9621138210232,804.7408209789518
1731014653.8663206,751.4933224222061,798.8643357464385,794.6848108742547,802.0435146178668
