timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731652752.2730415,841.7591021624237,804.9011691458979,807.8200875795374,806.4505915881883
1731652752.2814734,832.920746319337,805.5246974275883,807.6521665992392,801.4492866012556
1731652752.297053,819.9964366740085,806.0404473979657,807.7094184593508,794.4414997727324
1731652752.3027694,805.9054392970568,806.5048721882132,808.1769957394353,786.4511363753011
1731652752.308,801.7199765519651,807.1133224123638,809.0970770017582,782.0694976192773
1731652752.3126326,820.1434525308345,807.9567335139608,810.2389719262306,786.7194855267834
1731652752.3161335,865.2634815261124,808.7320146356697,811.0711836944738,802.2607116671734
1731652752.3200333,926.0540263294424,808.6749779101476,810.9469688584232,824.1649716692593
1731652752.3216152,979.6029062027238,806.8779864592735,809.4606146823625,842.9566523139501
1731652752.323933,1003.7024926994955,802.8860970826768,806.7522645561919,849.8320956212731
1731652752.3278325,991.2024899999276,797.204976062338,803.4996195264654,843.0073946816054
1731652752.3282125,955.9095240956452,791.311871512369,800.5178014524843,830.0168088398981
1731652752.331732,924.7030384854419,787.0362839178341,798.2005643716631,823.4579591914685
1731652752.3356316,920.1675389223159,785.6230941047638,796.2337890494791,832.393599493875
1731652752.3395312,945.4581687672966,787.0692686700186,793.8797982150732,855.3282834063976
1731652752.3404613,982.3661524807741,790.1814385680258,790.7022734013376,880.2284150866216
1731652752.3429587,1004.5119591478531,793.3174545281084,787.2003362536208,892.2645729344642
1731652752.3434308,996.497455961385,795.3162191327978,784.8071234906139,884.115387393034
1731652752.3437915,964.9875206249567,796.0217332919228,785.1407308414856,861.2820028095827
1731652752.3473306,933.2627280704318,796.114291445217,788.9515859687249,838.1619398381089
1731652752.35123,923.2049458475501,796.4361420185395,795.4616644449671,827.5288027727202
1731652752.3551297,938.5754897533694,797.317495356698,802.5555325192648,831.3279585194825
1731652752.3590293,962.71352362691,798.3704079840459,807.7421720111056,839.9477901305643
1731652752.3593073,972.5001291279715,798.861180683912,809.3351139951969,840.6082681708508
1731652752.3593714,957.4373513472376,798.3553641353503,807.1929122732633,828.2689217783341
1731652752.3629289,928.5381434851256,797.155050324431,802.6577650203735,810.3553018381557
1731652752.3668284,909.8463632674069,796.2242547956945,797.803087932321,801.4199821950432
1731652752.370728,919.237980356633,796.658724129234,794.441038372649,811.772467557288
1731652752.3746276,953.6228715018782,799.027118727125,793.3766856924021,838.8551277296237
1731652752.374951,990.1671723486129,802.9461194313077,794.1885197165906,868.0367261505688
1731652752.3779173,1002.6142401688599,807.102712837239,795.5515677711184,882.2811186324716
1731652752.3781528,980.1116847191047,809.7278464516838,795.9283306313398,873.4660118239451
1731652752.3785272,934.2296990065934,809.3385855631894,794.3451660975015,847.0726003790949
1731652752.3824267,889.2825088158578,805.4402631442098,790.9286694631066,817.203290342775
1731652752.3863263,864.078263884927,798.8619263395889,786.9311077187914,796.2230472563904
1731652752.390226,859.5141214945054,791.529981252717,784.1719007714455,787.0582053838738
1731652752.3905306,861.1774477909645,785.7425185055876,784.1208187681417,783.5838085089288
1731652752.3941257,853.7836718449644,783.2698977868741,787.0895482605004,777.8838036233828
1731652752.396999,834.9301404133055,784.7121038957807,792.0021393982158,767.8678193022981
1731652752.398025,816.7396838155915,789.3999560799678,796.9249377830167,758.9113781311216
1731652752.4019248,814.4104742626928,795.8144207167355,800.0959975940796,758.4929682210237
1731652752.4058244,831.7767447612641,802.2334972259374,800.8784081174958,768.7609036068284
1731652752.40611,856.4974163951197,807.2806780922791,800.090793057573,783.6479617370326
1731652752.409724,869.2881841674507,810.2195360737454,799.531202414993,793.1932584959758
1731652752.412876,859.5622548307397,811.0192724873328,800.9684515000025,791.4739153661068
1731652752.4136236,834.2005022432973,810.2553654310792,805.1456229943622,781.319700799098
1731652752.415845,811.8548127844659,808.8583241294492,811.2998010591411,771.6073708297986
1731652752.4175231,807.4290680121883,807.7371987822597,817.4250015242441,769.2628551246759
1731652752.4214227,819.7402484774304,807.4192773008086,821.1565977207279,772.7716539383738
1731652752.4216895,832.7289503501613,807.9183326377013,820.8788087680194,772.9715089907312
1731652752.4253223,829.2436841342148,808.9248737426965,816.5462202094361,760.912456061547
1731652752.429222,805.9377725881717,810.1571744647835,809.8165996045605,736.5334727894331
1731652752.4331214,776.88039823723,811.5538003399168,803.3964288403571,710.8426492567538
1731652752.4346905,762.7564866633701,813.1096575528193,799.8817234404521,699.2069748386928
1731652752.437021,774.3234209901788,814.4928436499297,800.6436354971718,710.4243282028744
1731652752.4372692,803.4901277528587,814.8440378532586,805.3020980449071,739.8397271950097
1731652752.4409206,829.2391292214775,813.0891496806005,812.0314171523295,771.9394909228628
1731652752.4448202,833.6779196308004,808.6926238161019,818.5023765026658,790.7186787837394
1731652752.4478345,815.4489800144772,802.3489355073932,822.9382939034708,790.2037047286187
1731652752.4487195,789.974022001341,796.0275974403226,824.7443904092642,777.43194360374
1731652752.4526193,776.617810694734,792.1736710849115,824.4630591099583,765.9922357844393
1731652752.452849,783.2330070559105,792.462970648273,823.2101813206091,765.381769215716
1731652752.4535365,800.4365599468382,796.8722681723495,821.9990463885337,774.4041645282448
1731652752.4565191,810.0011002582257,803.6652484775619,821.3274652326388,783.40997139803
1731652752.4604187,800.3785629173366,810.3114301283424,821.1630084662812,783.1479184190898
1731652752.4643185,776.6851238848593,814.7531370862087,821.202916692521,772.9011536549605
1731652752.4682178,756.9828526023925,816.2367057704982,821.169332142934,761.3759885412305
1731652752.4684286,757.7742333532016,815.2664683545512,820.9603427942667,759.7507428159336
1731652752.4721174,780.374732174702,812.8719553240078,820.627735669383,772.5734833085769
1731652752.4723823,809.1824771203895,809.8315479883912,820.2708202327863,793.819720890432
1731652752.476017,823.3419080028762,806.4344806390187,819.9525601300109,811.2002318488035
1731652752.4799166,812.6046560416199,802.8549175556692,819.681546777951,815.2529290824963
1731652752.482793,784.9259645871695,799.6790526032435,819.4367974101303,806.1190299058209
1731652752.483816,760.0136437808515,798.001527494999,819.1950053620491,792.9389820972959
1731652752.484008,754.1791915199148,798.8809132248102,818.9426670905458,786.6712369237889
1731652752.4877155,768.5038952839209,802.5016824388161,818.677691106277,792.0899927399951
1731652752.491228,789.3485053567206,807.683000368244,818.4069252597646,804.9707540553085
1731652752.4916153,800.1890479173594,812.1767927185011,818.140170417806,816.1027564829573
1731652752.4955149,794.8075090328207,813.6658371181823,817.8825060456926,818.449171751773
1731652752.4994144,781.1611142773667,810.9041295783862,817.6310744431247,811.716732322875
1731652752.4995878,773.2226032296403,804.3605496859076,817.3794933413776,801.1904071353338
1731652752.503314,778.0962805508218,796.050444006396,817.1248940764511,792.5430345865411
1731652752.5072136,789.5093857781354,788.7018092157871,816.8699966060716,787.3738669360989
1731652752.510074,793.2674402862447,784.6939475995626,816.618848353998,783.1108513802474
1731652752.5111134,780.0851712191097,785.2108048704591,816.3719169145282,776.8429937662825
1731652752.515013,754.8655209445515,789.8748339704982,816.126157109316,769.2321612901709
1731652752.5151672,734.2993848865225,796.9332226397569,815.8793927197958,764.7621444575793
1731652752.517752,734.3098734636114,803.9186657111796,815.633288934264,767.9862450652289
1731652752.5189126,757.3888355924589,808.5703240697052,815.3910036671009,779.1023042019784
1731652752.522812,790.1836500146924,809.6756272651705,815.1523775476473,792.917538191424
1731652752.5267117,813.4497647267596,807.4690987994634,814.9132442952251,802.4088096904414
1731652752.52892,816.4237732995142,803.3927201882553,814.6707755394945,804.0647210201458
1731652752.5306113,804.0842526853029,799.3430926819954,814.4286438183858,800.4742279886893
1731652752.5307467,791.6368190704488,796.8106426849813,814.1947078559856,797.7673858205546
1731652752.5345109,791.0510078967374,796.3525116397167,813.972285504089,799.8280565158567
1731652752.5384104,800.9271072221238,797.6016314494283,813.753927610202,804.0999152266759
1731652752.54231,808.0776417575205,799.6797213170278,813.5246385427001,802.7766664808564
1731652752.5462096,799.4011042591484,801.6936219342255,813.2731888692219,788.8769838158247
