timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731653513.4159653,825.2362367538507,801.260971731707,797.3939428752573,825.3971369782287
1731653513.4174705,771.025390571016,800.1194107261416,793.909798715095,790.8779427952376
1731653513.4194796,744.2490213470389,798.6745058419967,793.3864287399998,776.7491395319686
1731653513.4213705,758.5676289243903,798.1228188023077,796.2036130167788,788.5826832774463
1731653513.4252706,793.2025616674645,799.0430896436203,801.0498629246792,811.247917263964
1731653513.4291706,811.8903650000127,800.9836774496072,805.6396392827296,822.3602313937757
1731653513.433071,794.3751577021853,802.8812480476544,807.9753480365814,811.3905842924592
1731653513.4348817,753.9092719915392,803.854652195105,807.3371673347664,788.3838144146091
1731653513.435069,726.03123703763,803.6567897428936,804.4048915635999,775.0291601144853
1731653513.4369707,738.1331313655965,802.5182016306643,800.5763131863041,785.7013205133594
1731653513.4408708,785.4600433380037,800.7623482058302,797.0830516755806,814.4775485813626
1731653513.4447708,833.7094641458523,798.7038602307439,794.5111438077467,839.117573897984
1731653513.4468274,846.2179641306832,796.8599028571103,792.9115639210675,838.9101312664592
1731653513.4486709,813.4745670197797,796.0290747890833,792.2376121781316,811.8112684701097
1731653513.4506593,760.9251813358554,796.9103161558106,792.6691657140236,776.7669269900808
1731653513.452571,728.7823339157795,799.5103569450921,794.5230584314871,759.0841211328429
1731653513.453798,740.1825395365049,802.939808096004,797.7934131238451,770.5016536636466
1731653513.456471,783.395129725439,805.8941040673656,801.7180956317683,800.0813097564992
1731653513.460371,822.4264141110307,807.4564261067679,804.8585997805814,823.4074966838667
1731653513.4642713,827.2027910083875,807.5395434408726,805.8327380409391,822.5888490106214
1731653513.466249,798.2854096811344,806.6433827277328,804.2416649682762,800.5226164882098
1731653513.4681711,765.5645981471969,805.2694339761791,801.0289062015495,777.688453482218
1731653513.4720712,762.3094310546535,803.606140211656,797.8918129134807,774.5389004268662
1731653513.4727142,796.7007793309529,801.7157387880743,796.1662683712754,794.5596795520057
1731653513.4759712,844.7275802498841,799.8674121743928,796.0715184938142,821.975070801915
1731653513.4798713,869.9988442813473,798.5349784662632,796.87446017929,835.3530241262497
1731653513.4817102,853.7137475773615,798.0283277859689,797.7322466944577,825.3466150145684
1731653513.4818387,810.2003607078116,798.2085265281554,798.441487705828,802.0897834960252
1731653513.483771,775.5957172892594,798.6707759303498,799.4847166356228,786.6619587741768
1731653513.4876714,778.9008720286458,799.2264773770978,801.4034511970603,793.8148425993903
1731653513.4915714,818.6400773594717,800.1125635238648,804.0795811851322,819.8790014291801
1731653513.4916306,863.9243633792858,801.6072856182465,806.5543068779813,845.5489383430217
1731653513.4954717,879.2919675980236,803.419829626867,807.5612775917077,851.4127688431226
1731653513.497429,853.4711352285225,804.5910912945516,806.3791111947218,833.7979510403567
1731653513.4993715,808.7191024667405,804.205480449402,803.3685509211581,808.0209849471571
1731653513.5032716,782.9237173870275,802.3401265891297,799.815305324379,796.1823665068231
1731653513.5071716,798.8545427001583,800.2919762294828,797.2145177759269,809.2711431672403
1731653513.5105467,845.5293218237589,799.7216847710692,796.495237772715,838.1007120873719
1731653513.5110717,886.7831238610025,801.396306987671,797.6501625839874,860.4470530621237
1731653513.5130184,890.0381459691757,804.6358285094982,799.8942818179007,858.6403040476978
1731653513.5149715,852.1372257795832,807.9202665267212,802.1290232546819,833.5394001167332
1731653513.516593,801.6933594091716,810.0509601943905,803.3916930774815,803.8259651403129
1731653513.5188718,776.2290064010132,810.8356807680319,803.129488793953,791.2452448576673
1731653513.5227718,792.4458097097561,810.8327777091398,801.3341298324887,803.5551387981873
1731653513.526672,833.5125241715651,810.5985349186257,798.5973530285308,828.8137770343484
1731653513.528608,863.6503515726944,810.2349885222624,796.0176516657485,845.5979772781718
1731653513.5294633,858.0424806265589,809.5864266250219,794.8261286973723,840.7862186404016
1731653513.530572,823.2637836544915,808.7333869673919,795.771568742761,820.1954243726425
1731653513.534472,791.075956736439,808.1874929501244,798.598728826312,803.165191447345
1731653513.538372,790.7680322965689,808.5636180273576,802.0449919114203,805.6296785974654
1731653513.542272,823.5689063019013,810.0486515610299,804.4791875493336,826.0521519744832
1731653513.544198,861.0644163525192,812.1598763683694,804.8200243366788,846.2791316444037
1731653513.546172,869.0868436204557,813.9937435862165,803.1362179911212,846.7296181042135
1731653513.5483792,836.8756201041207,814.7573824250455,800.5557103353591,823.2025544272859
1731653513.5500722,786.9769217585545,814.2091394117965,798.5785717030287,791.2201703980938
1731653513.5514758,757.5386239409457,812.7569242055523,798.2251715077642,774.1047976745336
1731653513.5539722,771.4232457865223,811.20005423994,799.4908193034785,784.2738687027514
1731653513.5578723,817.3734136598142,810.2919472335687,801.3860547922617,812.8871872317943
1731653513.5597878,858.8391478570513,810.3698664252262,802.5351139611523,836.5092240711781
1731653513.5617723,863.5897130207215,811.2237278022033,801.9953263888264,835.755755403027
1731653513.5656724,829.8571463311471,812.2223393089865,799.8099797325896,810.8442952624403
1731653513.5672956,787.1497875327921,812.6068451394704,796.9576158112565,781.1410261827866
1731653513.5695724,770.8825415656245,811.8425944798088,794.7490674619912,768.9770886493617
1731653513.5734725,792.2418006109884,809.9086429599103,794.0747476379897,781.286501089465
1731653513.5753777,828.8864954249872,807.3594540314117,794.9693531879632,804.4534938507213
1731653513.5773726,844.2114587207069,805.0438265790833,796.7238713933472,816.416492751096
1731653513.5812726,818.5291631339668,803.6076031208796,798.41943577979,805.4683135748242
1731653513.585173,765.8786634413253,803.1477266289206,799.5034548143894,779.9471338682998
1731653513.5862117,722.9693538050773,803.3048030451321,800.0223848823715,761.1762906972338
1731653513.5863583,720.0360173236263,803.6814670822374,800.3860566547193,765.9857974895361
1731653513.5890727,757.3642552823438,804.170745812445,800.9047616952461,793.1684214617248
1731653513.5909674,805.6937888463707,804.9166432482767,801.5205032895918,824.4770063947651
1731653513.5929728,829.5207589245068,806.0398945209502,801.9556258268365,839.0535161220265
1731653513.5968728,814.6958128688161,807.4684926958555,802.0779848205864,829.7298386091879
1731653513.6007729,778.6043404519227,809.0121145678776,802.0630623540137,808.2254276102876
1731653513.604673,754.9407533563449,810.4997017581805,802.185596178594,795.048751114582
1731653513.605128,765.407465705669,811.7577958068308,802.5178702954264,802.2808220886882
1731653513.6065571,801.4313808026953,812.473652424291,802.8910875736078,823.3804184643369
