timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731106477.974186,801.4583444650555,803.0826607832804,806.6974104481197,798.9141337550872
1731106478.0093331,801.6511148283615,802.9027458487309,806.1019166154945,798.1086762293419
1731106478.0444803,802.1095489260903,803.0701980982128,805.4680859248275,797.5086724410534
1731106478.0796275,802.7556412516474,803.6953463586691,805.0640825106346,797.5063897323001
1731106478.1147747,803.0485138359729,804.4624579537805,805.4263387564691,798.485129248333
1731106478.149922,802.1868519934351,804.6364634741824,806.9425402155621,800.305959115545
1731106478.1527016,799.5481122849919,803.415930684101,809.4057246269997,802.0229384049894
1731106478.156597,795.1256716530494,800.5428628546147,811.9810704059881,802.3296866785284
1731106478.1604922,789.698890503658,796.754567750378,813.6982322938255,800.560652064015
1731106478.1643877,784.6118998022396,793.621066592139,814.1134099718129,797.3975720912214
1731106478.168283,781.2603348799246,792.7077302785946,813.6279033031137,794.5501474236572
1731106478.1721785,780.5394056175274,794.5448391838961,813.2318480756251,793.5690082605335
1731106478.1760736,782.5120079664997,798.1103635788028,813.8589796528595,794.7356527422622
1731106478.1799688,786.439829862592,801.2448181574174,815.761111547942,796.900767483998
1731106478.1838644,791.1440239942854,801.8228583807276,818.2852838517653,798.3409965305208
1731106478.185069,795.4892980685127,799.0096810544139,820.2300483223266,797.9365312504425
1731106478.1877596,798.717897985033,793.8501028586952,820.6087985401675,795.8309216616781
1731106478.1916547,800.4907091421038,788.8140222813636,819.3167290168267,793.205999201634
1731106478.1922,800.7600936800135,786.5125612057846,817.1925109261747,791.439405082607
1731106478.1955502,799.7473171636001,788.2717527023125,815.3997962440059,791.2651859469172
1731106478.1994455,798.1059301664683,793.367948904066,814.6013563629376,792.4721205573203
1731106478.203341,796.9634452505608,799.4041552538445,814.567400774117,794.2628083000372
1731106478.2072363,797.440332323867,803.6499676758114,814.4905212305888,795.9194271109391
1731106478.21105,799.7521516223628,804.5501171406744,813.7069713633105,797.2127706994776
1731106478.2111316,802.6832377908283,802.4810001584204,812.2393560082243,798.2672271518602
1731106478.2150269,804.2099373889729,799.3302773495338,810.7727994634473,799.1481900542019
1731106478.218922,803.0722428810436,797.236169792038,810.1325727042083,799.6988153015606
1731106478.2202165,800.0170733485357,797.3236926470386,810.6756403882065,799.8124485159499
1731106478.2228177,797.4720982917677,799.2169200995074,812.031098411243,799.7782154736691
1731106478.2267127,797.7286505849047,801.5512430915581,813.3543746895958,800.2236936182411
1731106478.2299,801.1292708938507,803.0207909390174,813.8889659229555,801.6136168409231
1731106478.2306082,805.8660763921282,803.168702852495,813.4123413388675,803.7503267812348
1731106478.2345035,809.5946300614077,802.4274044405123,812.2542501238601,805.7687203050998
1731106478.2381573,811.4122047361728,801.5677603928773,810.9402963183393,806.7053337203794
1731106478.2383988,812.4089223785356,801.1169179080896,809.8147169872426,806.2177266596444
1731106478.242294,814.3381271329318,801.1521473945996,808.9584883964162,804.8600589979998
1731106478.2461896,817.705795988281,801.4538177282037,808.3914188776572,803.6581810929151
1731106478.24875,821.0658741760337,801.75648715934,808.2609586330298,803.3317846824148
1731106478.2500849,822.1162046832475,801.888071413977,808.75974865883,803.85323467098
1731106478.2536857,819.5500671561442,801.7520616719413,809.8364980392263,804.7491516584665
1731106478.2539802,814.0739703829189,801.2436510805056,811.0388370300135,805.8474932444262
1731106478.2553637,807.8864382670897,800.2529102409188,811.7490353167785,807.7082527245744
1731106478.2578754,803.2289026539639,798.8284728128693,811.6829863393556,811.2404116948253
1731106478.2617707,801.1931329312054,797.3601756402344,811.1977115985396,816.7866074281557
1731106478.2656662,801.502878630308,796.5213412093473,811.0532273680456,823.4877061001869
1731106478.2676,803.1060631523565,796.9143621793888,811.7613745271223,829.4978596167701
1731106478.269214,804.9208106967196,798.712896457484,813.0787779947209,832.8864170608355
1731106478.2695615,806.2374045117955,801.6421515871581,814.1260834064025,832.569546886526
1731106478.2734568,806.7319451574328,805.2620223608423,814.0686851439978,828.7221459466052
1731106478.277352,806.3185318812989,809.1607838349679,812.7794155733211,822.559738143743
1731106478.2812474,805.0340405435812,812.8077934896288,810.9176639576989,815.7328097096889
1731106478.284742,803.0129140244934,815.3147692027322,809.3876423240597,809.691001723596
1731106478.285143,800.5312344739519,815.5840441909602,808.6689914365442,805.293022810028
1731106478.28645,798.0596276854831,812.9412299755796,808.5655363806758,802.7435827342548
1731106478.2890382,796.2310498001489,807.7711037884125,808.5093637642811,801.773679578158
1731106478.290511,795.6632799188995,801.5719289378385,808.1089263655975,801.9584668210567
1731106478.2929337,796.6990312177257,796.3320033913865,807.5002737001554,803.0913244237515
1731106478.2968287,799.2259997922605,793.6693833934822,807.2628555131957,805.4329816079025
1731106478.3002703,802.6989166980751,794.2465763133698,807.9780752317354,809.545432392317
1731106478.300724,806.3415447518665,797.6488193215305,809.7341496725455,815.6383516652694
1731106478.3046196,809.395850114874,802.6285714863808,811.9193411325815,822.8889653167508
1731106478.3053,811.2907770293671,807.5713473779521,813.4872488264236,829.4590493720284
1731106478.3085148,811.6985881446165,811.0617187283709,813.5849300262685,833.4270728722126
1731106478.31241,810.5486159139283,812.3685370627156,812.1581327936418,833.9491294699682
1731106478.3157988,808.0828212691235,811.6319924934202,810.087148562529,831.6381790892809
1731106478.3163054,804.9253717614648,809.6650900242973,808.6700227137053,827.8512461329701
1731106478.3202007,802.0032131825084,807.4905804434217,808.7326173853978,823.6032651461428
1731106478.3240962,800.1944626270033,805.8369181168,809.978212880774,819.1097000000208
1731106478.3241498,799.8407445162995,804.8041453092819,811.0999052381989,814.253485218962
1731106478.3256578,800.4874627633975,803.878153215702,810.6690653540103,809.3643608343613
1731106478.3279915,801.1183928362849,802.3674889393255,808.218061792694,805.4756507960964
1731106478.331327,800.7699567098172,800.0500559225471,804.707950206671,803.7840487955863
1731106478.3318868,799.1092332061111,797.5230873371892,801.9567219369602,804.7654810462273
1731106478.335782,796.6090226646584,795.8592936804993,801.3909495461685,807.6664495181432
1731106478.339677,794.2582059872625,795.7665251899259,803.0611006423062,810.7674492517002
1731106478.343,793.0203464439338,796.981744170429,805.6860969989667,812.2426107228961
1731106478.3435729,793.3433711942889,798.47743126484,807.655538654401,811.0620084332708
1731106478.3468552,794.965084876996,799.3084147719678,808.1497172771768,807.4178497282996
1731106478.347468,797.1159466214359,799.3472368465714,807.5227064201968,802.5067638101325
1731106478.3513634,799.0112255597184,799.3110371276389,806.7913753034652,797.8940336827378
1731106478.3552587,800.3275871812359,800.1303522366688,806.7940087334132,794.8682251446578
1731106478.359154,801.3373196686154,802.1884385642866,807.7026239906476,794.0761597548822
1731106478.360805,802.6028024842652,804.9463446282558,809.1057746834667,795.4436785417892
1731106478.36185,804.4664366541232,807.1590819062393,810.3667394943328,798.2159836380525
1731106478.3623836,806.7454947926776,807.5754686516688,810.8809975821131,801.0585123719127
1731106478.3630495,808.9060208880337,805.777249160875,810.1600245960193,802.3783897527562
1731106478.3669448,810.6098284664854,802.6545092069545,807.9222308632047,800.9986023317754
1731106478.37084,812.159565442564,800.0864360880764,804.2876303033248,796.9434470656662
1731106478.3747354,814.3438264009488,799.8581211719246,799.913093516554,791.7590630696956
1731106478.3779118,817.6570972520346,802.481168337434,795.8367621280261,787.9652002210526
1731106478.3786306,821.5181237985123,806.8072080237779,793.0345087425115,787.8531993015748
1731106478.3807,824.2861933058529,810.7688076432318,791.9701892900124,792.3213750043324
1731106478.3825262,824.2590832206058,812.6675246418235,792.4446032094748,800.3507347361306
1731106478.3864214,820.9220399381628,812.0210408032393,793.8061888122731,809.2912649100618
1731106478.3903167,815.405443977809,809.4646750415324,795.3279051603089,815.8242553040113
1731106478.39344,809.7539854707834,806.0525995822495,796.4977408644124,817.3578644438809
1731106478.394212,805.6087779441436,802.6815162719912,797.1124794672235,813.405340219818
1731106478.3959522,803.3309822678629,799.9947169913513,797.2357021795004,806.1747446700712
1731106478.3981073,802.1411803621382,798.5123801857039,797.1242815032429,799.67913822358
1731106478.39955,801.0118085523122,798.5421278329809,797.1391496811494,797.5401833825849
1731106478.4020028,799.5346179694147,799.8143525652126,797.5800779770894,800.795903758185
1731106478.405898,798.1080084115047,801.2943297740493,798.4521015042114,807.3034251165052
1731106478.4089684,797.3880174827975,801.6394777396509,799.3311301900998,813.2314405901913
1731106478.4097934,797.5663360104647,800.1763813678791,799.5367872122426,815.524363208001
1731106478.413689,798.1683537772373,797.6230987661638,798.6082797991377,813.551460909067
1731106478.417584,798.5258552754951,795.7971766873712,796.7604595249851,808.9682102824634
1731106478.4184,798.37348637631,796.3504973430724,794.901660829158,804.2447878196303
1731106478.4214792,797.952150893006,799.4718984056469,794.091643705943,801.1124603079473
1731106478.424497,797.6397793974102,803.6357799939899,794.7895692170598,799.9086884959154
1731106478.4253747,797.6059408413755,806.6645396298211,796.4606470438712,799.9478748128269
1731106478.42927,797.7802488945306,807.2992279679454,797.8606805603958,800.339963868262
1731106478.4310994,798.0119239354914,806.0554868791968,797.8122685065449,800.5686101372397
1731106478.4331653,798.2029400947572,804.7199975505699,795.9460132653246,800.5625676103717
1731106478.4370606,798.3369514789077,804.9188653155536,792.9413127572091,800.4628129720335
1731106478.43725,798.4422035813568,806.8868465481285,790.1559286053899,800.3981583301621
1731106478.4400249,798.5482220341086,809.354239252753,788.8983458698763,800.4050459835713
1731106478.440956,798.66655674335,810.5611053471647,789.7649894993378,800.4552711299978
1731106478.4448514,798.7937892980224,809.5605327444041,792.393063279255,800.509748163462
1731106478.4487467,798.9221954429817,806.8490268886818,795.7330159405977,800.5488931146284
1731106478.452642,799.0470242231263,803.9847502826955,798.6459651238166,800.5736516658877
1731106478.4555533,799.1677709469743,802.6138311272524,800.4518917638399,800.5931637310113
1731106478.4561,799.2860719627811,803.5930034056338,801.124306296669,800.6143579306553
1731106478.4565372,799.4034624346225,806.6235056151174,801.0956285833314,800.6388663393435
1731106478.4604323,799.5204761242202,810.4364390625789,800.8829568753263,800.6650098866625
1731106478.464328,799.6368844476287,813.4056344876524,800.7858174148837,800.690721565901
1731106478.4662466,799.7522758399934,814.3879939181074,800.7784144280287,800.715045843277
1731106478.468223,799.8664193863784,813.4124529172735,800.5855315795453,800.7380890616545
1731106478.4710815,799.979308518327,811.7216797356708,799.883847267674,800.7603349822606
1731106478.4721186,800.0910398939109,810.9546586994614,798.5516284587808,800.7821151592417
1731106478.4749498,800.201697116964,811.9112929517987,796.8318744261126,800.803476941135
1731106478.476014,800.3113091934329,813.816792005087,795.2450211551932,800.8243050462074
1731106478.4799092,800.4198670699757,814.7624045630479,794.2261841181924,800.844476186775
1731106478.4838047,800.5273548039789,813.114211131551,793.7425357927442,800.8639309093422
1731106478.4866097,800.6337675460873,808.8607943664092,793.2845381108898,800.882664234812
1731106478.4877,800.7391126174866,803.832737937329,792.3576120259469,800.9006867745223
1731106478.4915953,800.843402646418,800.5512270183572,791.0855644361337,800.9179982886169
1731106478.4938,800.9466495782497,800.5107241060703,790.311395106651,800.934585797062
1731106478.4954906,801.0488628014438,803.1424008939732,790.9831067169026,800.9504365231379
1731106478.4993858,801.1500502108755,806.1895216539181,793.3134504046765,800.9655487057681
1731106478.5013938,801.2502198661728,807.1699650405855,796.488721958783,800.9799267644481
1731106478.502138,801.3493808661,804.857098453494,799.239224549636,800.9935588158007
1731106478.5032814,801.4475433357277,799.8378603338439,800.7984132283597,801.0063931108814
1731106478.5071766,801.5447180359985,793.9905322922135,801.422445297603,801.0183470640663
1731106478.511072,801.6409160503214,789.4341177711298,802.0438645756018,801.0293765459709
1731106478.51265,801.7361486951429,787.6222467165563,803.3969499575413,801.0395823411267
