timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731139312.3654351,812.1998806796377,793.9865893120538,825.5751979895746,810.0060716788361
1731139312.3843331,809.8420924532716,794.04828592868,827.9943886845565,810.6638188798405
1731139312.4032311,776.8982689331392,795.8666177519154,805.9522752753232,797.2834623759671
1731139312.4083664,707.4383513117239,800.2507574648403,753.191343658309,765.5802004518714
1731139312.412267,625.9457854969962,806.5098238417062,686.6763272987896,723.6809179314852
1731139312.4161673,569.7487880113617,812.5533992457227,634.8510088712472,685.9556375111324
1731139312.4200678,561.5579922605581,815.6585600361562,617.7214923362134,662.8721485612707
1731139312.4214156,593.219203758904,813.6381026177454,633.3310749183199,654.5719343634036
1731139312.4221292,633.0564161157085,805.9314842472382,660.3858916674584,652.7357982883897
1731139312.423968,650.6324303764691,794.106086821519,674.6300923930814,648.671928081939
1731139312.4278686,639.0292445371713,781.4468108161664,666.2233050105592,640.7028002449571
1731139312.431769,617.0963202388248,771.6883806446322,644.9634752177351,634.7912929674765
1731139312.4356694,610.8690180050987,767.3958328892166,630.1850470731351,638.2365553513464
1731139312.4370005,630.6060503751833,768.801083607728,634.4675093963892,652.2282089372848
1731139312.4395697,662.9367968460084,773.7797699552896,654.7169371256223,669.9428082336126
1731139312.4410272,683.9291952815231,779.0434582940973,677.1587803278189,681.9195761928487
1731139312.4434702,680.6403521164157,781.8864468049436,690.5853596209664,684.0381892700491
1731139312.4473703,661.905905263037,781.5014360360736,695.5010132629421,681.180994855149
1731139312.4512713,649.3541169991153,779.1851835994989,701.2770245608269,683.4518819181467
1731139312.4525847,657.4139711277915,777.422239086171,714.8213291591748,698.186638187073
1731139312.455171,680.6128838084612,778.4129376876482,732.1883232845656,724.3899684891863
1731139312.459072,699.4987274281197,782.8377673429765,741.6568287084456,753.9135814346187
1731139312.4599252,699.4349195057665,789.4898534500011,735.5625532367432,777.8691700045407
1731139312.4629722,684.6717320686721,795.9437030696755,719.0946485399443,792.5583633888444
1731139312.4668727,674.3683904935435,799.8618794858919,706.4599634579772,800.1542218665126
1731139312.4681697,684.0288254336976,800.191928577381,706.9835517568986,804.4306662005713
1731139312.470773,709.7469454707059,797.6121263119614,714.4565053766595,806.2902170588604
1731139312.4746735,730.4890402941526,794.0650869382256,711.344595568981,803.5845836112159
1731139312.4785738,726.9588806353206,791.7265248627468,685.827802355109,795.1158915485377
