timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731140310.116462,784.0755571518179,801.0363928704605,785.3735585617158,794.7610149040564
1731140310.1320753,778.100309699577,801.1712146720051,784.3476673309618,789.5605488583371
1731140310.1476886,777.9036158031056,801.6029697356606,784.3055502099659,785.0929088833198
1731140310.149083,784.2010353010003,802.5473840434518,785.5633961560873,781.5500557626407
1731140310.1633017,790.3740426476211,803.9449693319406,787.2941770221804,778.2967699328985
1731140310.178915,785.2908946755692,805.2726884556658,787.6402485443567,774.1503258444711
1731140310.184,761.1346532786785,805.6547514105663,784.7117340672504,768.4329383995185
1731140310.185739,721.7398266252443,804.413357958627,778.0914892099532,762.3197376348467
1731140310.1896305,684.056603715062,801.7393975831495,769.7157770729942,759.2503901516568
1731140310.1935222,668.6647223471297,798.8386655439741,763.0954588935505,763.3351444763529
1731140310.1945283,684.4542962260625,797.1893151398416,761.0765055878246,776.2489115887035
1731140310.1974137,719.9137446591375,797.3406824924213,763.7668316483147,794.9623802228514
1731140310.2013052,750.2420053671623,798.2565743718758,768.4214256978346,812.7283131784664
1731140310.2051969,756.3842892372797,797.8837170211999,771.5434390022069,823.2945090726773
1731140310.2090883,740.6095526084432,794.605071487299,771.5098964977999,825.3314704708981
1731140310.2091985,724.9095558214352,788.4734222156318,769.5401121536399,823.4696571822388
1731140310.2101417,732.7326982086461,781.3193314729888,768.3209945395479,824.9013914399776
1731140310.21298,768.902644885822,775.7311020752215,769.6560634180959,834.0279389927889
1731140310.2168715,814.490319341,773.6690447150569,773.1838682758308,849.2006572361978
1731140310.2189171,841.3072404683513,775.5618011014855,777.0261829823314,864.0527952179021
1731140310.220763,834.564130076634,780.2708429418768,779.4778495770804,872.455290169046
1731140310.224655,805.2433643045322,785.7707288985495,780.1793561194626,873.311939723498
1731140310.2257547,781.78786963655,790.1107539691034,780.0059678135711,871.4289769120887
1731140310.2280495,787.5629821139507,792.2238149447504,780.1408592099712,873.7370826318794
1731140310.228546,822.4168373808194,792.2834174728301,781.2746405519412,883.9301675303653
1731140310.2324376,863.4938419033939,791.4767044203203,783.397800670627,899.9464811382257
1731140310.2363293,884.5631304961735,791.2729839452815,785.9920473682942,916.3084639546665
1731140310.2402208,877.6485342228731,792.5260220749695,788.287542795496,929.0915501934625
1731140310.241368,858.8418857866448,794.9172656667951,789.5416138052977,938.9621869722025
1731140310.2441125,853.6573049604568,797.1304680358149,789.4193514439119,949.5077464432147
1731140310.2469008,874.6283341306291,797.7181699234054,788.2863048087439,962.454827873508
1731140310.248004,910.1793089925909,796.1256382216511,787.0076943674665,974.3916249370548
1731140310.2518954,934.0005532770725,793.1574425668814,786.1959501391071,978.4797074597384
1731140310.2538345,926.948617616513,790.51653566354,785.5419872337101,970.2171542563076
1731140310.255787,893.3027296267738,789.7238429254825,784.062108386142,952.3964182005798
1731140310.2569814,858.0259156494863,791.210895890256,781.3115018741191,934.5386415697506
1731140310.2596786,847.2021111838708,794.2325788447671,778.4856144835617,926.5082487429393
1731140310.26357,867.4862614919186,797.570736792994,778.1047165254175,931.1563643572937
1731140310.2657518,901.3016048393588,800.3866842938264,782.1688044145689,942.1610879719021
1731140310.2674618,921.7829796824677,802.55912599268,790.2720696017494,949.2014464496309
1731140310.2713532,915.187556860527,804.3695700588016,799.4952527208603,946.4164727856923
1731140310.2725947,892.090518347259,805.9433709109583,806.3915303355152,937.1470431572137
1731140310.2752447,877.9099733205584,806.9614083429186,809.4082446520479,930.9790697613588
1731140310.2791364,890.7581283793764,806.8354622357516,809.6240330529638,935.5537029340838
1731140310.283028,925.3917420735085,805.1546390086515,809.2316598633441,949.8861889126438
1731140310.2846029,956.7427681138619,802.0650547875119,809.2465348199979,964.4919879120046
