timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1731653070.1277328,758.801811916457,803.7920631905613,803.5380610475393,799.7954003212726
1731653070.1316333,605.0524431030549,798.742602779107,807.2024826305247,642.1171497574612
1731653070.135534,523.0525295546445,793.9232634005922,809.6010131429815,556.1914967884231
1731653070.1394346,528.7874109582181,789.9711952285598,810.3495824213433,560.1140756846978
1731653070.143335,577.0943602687782,787.8195235194939,810.0830304023673,612.4902857496427
1731653070.145432,608.8984307713845,788.0464908052874,809.8233991165214,656.501194116479
1731653070.1472356,603.6033131415243,790.2084096935806,810.1966059295275,669.056503165161
1731653070.1511364,586.9978577155512,792.7973475318752,811.0898345837212,668.7288459702295
1731653070.1550367,592.0654758473364,794.0265094047143,811.8671453459223,680.5609045458439
1731653070.1589377,617.7855908959693,792.9896357307142,811.8855091777527,699.7486012070316
1731653070.159755,630.3204098499389,790.3976964938773,810.9740738039794,694.4029509527115
1731653070.162838,603.9849465616052,788.3458407457383,809.6061129248931,643.6484644923842
1731653070.1667387,556.4718507014131,789.1945022056082,808.6247069410737,568.6577209423281
1731653070.1706393,538.5163497007311,794.1891590390006,808.6421490391501,520.9652682205644
1731653070.1710997,585.4187807709206,802.5830699144508,809.5314580407539,536.3373703619081
1731653070.1745398,677.6248330634887,811.7660644545134,810.4561447234462,598.2004830248113
1731653070.1784403,750.4700094507378,818.4036525096028,810.4807983745853,647.0826726507296
1731653070.1786666,747.2200622768161,820.0565071733564,809.2774482740415,630.0839115363577
1731653070.1803331,669.0409561746898,816.4228951039576,807.325121402847,547.4927043335258
1731653070.182341,577.3663439673219,809.4633296270626,805.4601780948021,455.3532273186405
1731653070.1862416,545.2806676092484,802.2798723452757,804.2331475761004,420.48736531872675
1731653070.1866667,598.1582833093687,797.4278569735903,803.6593946738757,465.1376719865772
1731653070.1901422,692.9839601600976,795.7554132979066,803.4981459220146,547.7345652099986
1731653070.1940427,753.7036849385358,796.4760753832282,803.650727840509,596.5552652674348
1731653070.1975784,733.5943957906495,798.2121323009802,804.2013071609313,568.7824711103773
1731653070.1979434,653.1468484180627,800.0280096868817,805.0757114832368,485.6903202074268
1731653070.201844,582.0685922777348,801.6671146863325,805.7659391044706,414.3038036839031
1731653070.202234,580.5365099911423,803.0868714862145,805.5517353392231,410.95699304753094
1731653070.2057445,648.962419875796,804.0359962037617,804.1412148839798,474.3928903089158
1731653070.209645,728.1401840811629,804.2005143243614,802.1456610634028,547.6168795129811
1731653070.2135458,749.0004431098228,803.6806862454807,800.8242593428087,566.1516546034877
1731653070.2152345,690.0355848760692,803.133060744451,801.1399149455144,511.7513508419399
1731653070.21649,595.2371022338119,803.278625103402,802.8549846914418,427.2790203336649
1731653070.2174463,538.6741506279982,804.2053011345786,804.5129030768138,381.34041772043224
1731653070.217801,564.8516520696402,805.1766007481212,804.488287128089,412.05739010961224
1731653070.2213469,652.7623447030157,805.1928504366756,802.3412501831674,495.73802838988746
1731653070.2252474,732.6377247733147,803.8164319199411,799.328982088079,566.193120761156
1731653070.229148,742.4825826255101,801.5140170068634,797.550105079162,569.5400595878463
1731653070.233049,678.7318036352597,799.2473599099212,798.3581500807175,509.4810064564895
1731653070.2333684,598.9457567457806,797.7704783541013,801.3414417570381,444.6316028530217
1731653070.235402,573.68162123133,797.310988890092,804.699747276117,439.2533194638545
1731653070.2369492,627.6520297293572,797.8078158495846,806.6724891364246,508.7448417271428
1731653070.2408495,719.5155598818764,799.2373729814051,806.835596987256,606.0373469037661
1731653070.2447505,776.486065277078,801.536426667001,806.2586350168013,659.7826420503582
1731653070.248651,753.7119538946235,804.231855133397,806.4717875466465,631.380605116842
1731653070.2489357,669.4053543450301,806.3533567180355,808.1164432787712,544.0303453514598
1731653070.2501354,589.3356836480928,806.9426899107317,810.3439379474952,462.9774188346187
1731653070.2525516,576.0328908423282,805.7827533719949,811.4023403884883,446.2368568888936
1731653070.2543137,643.4094179358331,803.6457796236448,809.9395531675701,505.07242025273194
1731653070.256452,749.5409152190508,801.7587990415813,806.0448624757878,601.3174141382079
1731653070.2603528,829.7217529842366,800.9032238451224,801.288659850776,678.9614816110997
1731653070.2642534,842.9839733346707,800.9217054489471,797.7764000164633,703.9487684686304
1731653070.2645028,797.6985215691053,801.0657423353953,796.92007108959,683.5461666367696
1731653070.268154,739.5410681818685,800.8583964207239,798.7464340359878,654.202795580756
1731653070.2720544,714.1264917837336,800.6468733860717,802.0794636687577,650.6590290260144
1731653070.2732253,734.5440763895709,801.286164817095,805.3031575285358,681.2935014559542
1731653070.2759552,777.3637699661784,803.2293885237087,807.1306287993465,726.8060881280842
1731653070.2798555,806.4630730154187,805.9054377894959,806.9986789253029,759.440764022552
1731653070.2800698,803.0321266673827,808.0241156434079,805.0909249613961,765.1873473717602
1731653070.2837565,778.2239223539116,808.5819597369143,802.2002149735742,752.28880603567
1731653070.2850366,760.9607858083818,807.6838831113313,799.5472531955339,742.2055057347152
1731653070.2876568,772.9799810150947,806.4571334673788,798.4702966834087,752.18850187676
1731653070.2915576,811.5721935468541,806.1390091663859,799.8880868038544,782.8975950701457
1731653070.292137,852.8320333030047,807.1256614881922,803.6922053983122,819.1324671371497
1731653070.295458,871.5480163018112,808.7632611303613,808.4927206324525,841.8181567843425
1731653070.2956371,861.0957856853997,809.9849510732137,812.0847669988534,841.738215382983
1731653070.2993586,837.5009362448336,810.1756754763546,812.5569050518022,824.9860165688436
1731653070.3032591,825.1840202415781,809.521913612738,809.4353199875283,806.8036551544137
1731653070.30716,836.7011141905899,808.6417756344081,804.0990919174336,799.3345952173948
1731653070.3110485,862.9986456031793,807.9451317346901,799.109204162789,803.0592500154125
1731653070.3110604,881.4608962850536,807.3366986063015,796.8084903231888,808.210600620437
1731653070.3112042,874.6122260603338,806.4665687391207,798.0452392734024,804.359075104922
1731653070.314961,844.4146197730261,805.2075260452754,801.7961916505216,790.1010423828656
